token,cntry,spp,sppcode,Q_group,Q_sub,Q_ss,neg,conf,min,mean,max
hCI4pQLE1mr6CYo,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,ag,sub1,Scope,0,75,1e-4,0.15,0.3
9arDsxSVXC0783b,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,ag,sub1,Severity,0,80,1e-4,0.1,0.15
QSFa4ka1wwLFos5,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub1,Scope,0,75,1e-4,0.05,0.15
QSFa4ka1wwLFos5,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub1,Severity,0,65,1e-4,0.05,0.1
hCI4pQLE1mr6CYo,United States,Myotis leibii,MYOTIS_LEIBII,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
hCI4pQLE1mr6CYo,United States,Myotis leibii,MYOTIS_LEIBII,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Myotis californicus,MYOTIS_CALIFORNICUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Myotis californicus,MYOTIS_CALIFORNICUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Myotis auriculus,MYOTIS_AURICULUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Myotis auriculus,MYOTIS_AURICULUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
v6efNgP1FxK6yBM,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,ag,sub1,Scope,0,60,0.2,0.3,0.4
v6efNgP1FxK6yBM,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,ag,sub1,Severity,0,70,0.3,0.4,0.5
3NW54nFIXVtnrvm,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,ag,sub1,Scope,0,70,1e-4,0.05,0.1
3NW54nFIXVtnrvm,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,ag,sub1,Severity,0,70,1e-4,0.05,0.1
3NW54nFIXVtnrvm,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,ag,sub1,Scope,0,60,1e-4,0.05,0.1
3NW54nFIXVtnrvm,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,ag,sub1,Severity,0,60,1e-4,0.05,0.1
3NW54nFIXVtnrvm,United States,Myotis californicus,MYOTIS_CALIFORNICUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Myotis californicus,MYOTIS_CALIFORNICUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Lasiurus cinereus,LASIURUS_CINEREUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Lasiurus cinereus,LASIURUS_CINEREUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
0bPlaDmYUQEuJn6,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Scope,0,75,0.1,0.2,0.3
0bPlaDmYUQEuJn6,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Severity,0,65,0.2,0.3,0.4
xUkvklf8jr4kRcB,United States,Lasiurus borealis,LASIURUS_BOREALIS,ag,sub1,Scope,0,95,0.25,0.5,0.75
xUkvklf8jr4kRcB,United States,Lasiurus borealis,LASIURUS_BOREALIS,ag,sub1,Severity,0,50,0.1,0.2,0.3
xUkvklf8jr4kRcB,United States,Lasiurus seminolus,LASIURUS_SEMINOLUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
xUkvklf8jr4kRcB,United States,Lasiurus seminolus,LASIURUS_SEMINOLUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
9L1p08Binu8w6Wx,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,ag,sub1,Scope,0,50,1e-4,0.15,0.25
9L1p08Binu8w6Wx,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,ag,sub1,Severity,0,50,1e-4,0.1,0.15
AaE6Hh920wkI5BD,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,ag,sub1,Scope,0,65,0.1,0.35,0.5
AaE6Hh920wkI5BD,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,ag,sub1,Severity,0,65,0.05,0.15,0.35
AaE6Hh920wkI5BD,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
QSFa4ka1wwLFos5,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
QSFa4ka1wwLFos5,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
ugWAVTQzIuVt3Gp,United States,Lasiurus semotus,LASIURUS_SEMOTUS,ag,sub1,Scope,0,60,0.05,0.1,0.15
ugWAVTQzIuVt3Gp,United States,Lasiurus semotus,LASIURUS_SEMOTUS,ag,sub1,Severity,0,55,0.2,0.25,0.4
FjHXK9valXBaGTO,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,ag,sub1,Scope,0,70,0.2,0.25,0.3
FjHXK9valXBaGTO,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,ag,sub1,Severity,0,70,0.25,0.3,0.35
FjHXK9valXBaGTO,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,ag,sub1,Scope,0,70,0.25,0.35,0.45
FjHXK9valXBaGTO,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,ag,sub1,Severity,0,70,0.15,0.2,0.25
FjHXK9valXBaGTO,United States,Lasiurus seminolus,LASIURUS_SEMINOLUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Lasiurus seminolus,LASIURUS_SEMINOLUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,ag,sub1,Scope,0,70,0.2,0.25,0.3
FjHXK9valXBaGTO,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,ag,sub1,Severity,0,70,0.1,0.15,0.2
FjHXK9valXBaGTO,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,ag,sub1,Scope,0,70,0.15,0.2,0.25
FjHXK9valXBaGTO,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,ag,sub1,Severity,0,70,0.1,0.15,0.2
H4nNkEdFZtjiGBy,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
H4nNkEdFZtjiGBy,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
6Hx7csRYPs3noB7,United States,Lasiurus semotus,LASIURUS_SEMOTUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
6Hx7csRYPs3noB7,United States,Lasiurus semotus,LASIURUS_SEMOTUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
H4nNkEdFZtjiGBy,United States,Myotis leibii,MYOTIS_LEIBII,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
H4nNkEdFZtjiGBy,United States,Myotis leibii,MYOTIS_LEIBII,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
LwPUnryz0oiXXSv,United States,Eumops perotis,EUMOPS_PEROTIS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
LwPUnryz0oiXXSv,United States,Eumops perotis,EUMOPS_PEROTIS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,ag,sub1,Scope,0,65,0.1,0.35,0.5
AaE6Hh920wkI5BD,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,ag,sub1,Severity,0,65,0.05,0.15,0.3
FH4Pa8gj75xDFdz,United States,Lasiurus ega,LASIURUS_EGA,ag,sub1,Scope,0,75,0.5,0.6,0.75
FH4Pa8gj75xDFdz,United States,Lasiurus ega,LASIURUS_EGA,ag,sub1,Severity,0,75,0.05,0.25,0.5
MdTSkVhvPRhnKtQ,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,ag,sub1,Scope,0,50,1e-4,0.05,0.1
MdTSkVhvPRhnKtQ,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,ag,sub1,Severity,0,50,1e-4,0.05,0.1
i19lifQwkyqZrrf,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
i19lifQwkyqZrrf,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
523Oz3puU6l33t9,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Scope,0,80,0.05,0.1,0.15
523Oz3puU6l33t9,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Severity,0,80,0.05,0.1,0.15
lRCSqahVE56pkLe,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Scope,0,50,0.1,0.25,0.4
lRCSqahVE56pkLe,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Severity,0,60,0.1,0.2,0.4
gWaXJU2xyCh9san,United States,Myotis volans,MYOTIS_VOLANS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis volans,MYOTIS_VOLANS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis evotis,MYOTIS_EVOTIS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis evotis,MYOTIS_EVOTIS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
UymsPkA810Itr7i,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
UymsPkA810Itr7i,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,ag,sub1,Scope,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,ag,sub1,Severity,1,99.99,1e-4,0.005,0.01
7U33oPs763ykNj1,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Scope,0,65,0.05,0.5,0.75
7U33oPs763ykNj1,United States,Myotis grisescens,MYOTIS_GRISESCENS,ag,sub1,Severity,0,65,1e-4,0.1,0.35
K7OXduJKBJ6E56y,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,ag,sub1,Scope,0,90,0.2,0.25,0.3
K7OXduJKBJ6E56y,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,ag,sub1,Severity,0,90,1e-4,0.05,0.1
rIJBDbdQlLMGc7J,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
rIJBDbdQlLMGc7J,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
QSFa4ka1wwLFos5,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,ag,sub2,Scope,0,80,0.1,0.2,0.3
QSFa4ka1wwLFos5,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,ag,sub2,Severity,0,90,0.1,0.3,0.5
eDakzN2Z5JyBxFV,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub2,Scope,0,75,0.1,0.2,0.3
eDakzN2Z5JyBxFV,United States,Myotis sodalis,MYOTIS_SODALIS,ag,sub2,Severity,0,75,0.15,0.2,0.3
W0Ou43JZrjuzA7e,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Scope,0,75,0.05,0.1,0.15
W0Ou43JZrjuzA7e,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Severity,0,75,0.05,0.1,0.15
AaE6Hh920wkI5BD,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,ag,sub2,Scope,0,65,0.1,0.2,0.3
AaE6Hh920wkI5BD,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,ag,sub2,Severity,0,65,0.05,0.1,0.15
8CVCWbFnPpIKeeu,United States,Myotis leibii,MYOTIS_LEIBII,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
8CVCWbFnPpIKeeu,United States,Myotis leibii,MYOTIS_LEIBII,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Euderma maculatum,EUDERMA_MACULATUM,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Euderma maculatum,EUDERMA_MACULATUM,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
zGOgnwJfMbMQy39,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
zGOgnwJfMbMQy39,United States,Eumops floridanus,EUMOPS_FLORIDANUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,ag,sub2,Scope,0,80,0.05,0.1,0.15
uWYRNyMuXsIBygU,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,ag,sub2,Severity,0,85,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Scope,0,60,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Severity,0,65,1e-4,0.05,0.1
bNwIhA2JoU9B8V0,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis volans,MYOTIS_VOLANS,ag,sub2,Scope,0,65,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Myotis volans,MYOTIS_VOLANS,ag,sub2,Severity,0,65,0.1,0.15,0.2
uWYRNyMuXsIBygU,United States,Myotis thysanodes,MYOTIS_THYSANODES,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis thysanodes,MYOTIS_THYSANODES,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Euderma maculatum,EUDERMA_MACULATUM,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Euderma maculatum,EUDERMA_MACULATUM,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis evotis,MYOTIS_EVOTIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis evotis,MYOTIS_EVOTIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis thysanodes,MYOTIS_THYSANODES,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis thysanodes,MYOTIS_THYSANODES,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis volans,MYOTIS_VOLANS,ag,sub2,Scope,0,75,0.05,0.1,0.2
uWYRNyMuXsIBygU,United States,Myotis volans,MYOTIS_VOLANS,ag,sub2,Severity,0,70,0.05,0.1,0.2
uWYRNyMuXsIBygU,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub2,Scope,0,70,1e-4,0.05,0.1
uWYRNyMuXsIBygU,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub2,Severity,0,70,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eumops perotis,EUMOPS_PEROTIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eumops perotis,EUMOPS_PEROTIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eumops underwoodi,EUMOPS_UNDERWOODI,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eumops underwoodi,EUMOPS_UNDERWOODI,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus cinereus,LASIURUS_CINEREUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus cinereus,LASIURUS_CINEREUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
9L1p08Binu8w6Wx,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,ag,sub2,Scope,0,50,0.05,0.1,0.15
9L1p08Binu8w6Wx,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,ag,sub2,Severity,0,50,0.05,0.1,0.15
9arDsxSVXC0783b,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
6vuvxAILv0uQo4C,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
6vuvxAILv0uQo4C,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Myotis velifer,MYOTIS_VELIFER,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Myotis velifer,MYOTIS_VELIFER,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis evotis,MYOTIS_EVOTIS,ag,sub2,Scope,0,80,0.05,0.1,0.15
uWYRNyMuXsIBygU,United States,Myotis evotis,MYOTIS_EVOTIS,ag,sub2,Severity,0,80,0.05,0.15,0.2
ddvTUD1Qrksp0uJ,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Myotis thysanodes,MYOTIS_THYSANODES,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Myotis thysanodes,MYOTIS_THYSANODES,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,ag,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis auriculus,MYOTIS_AURICULUS,ag,sub2,Scope,1,99.99,1e-4,0.005,0.01
